"SeniorCitizen","tenure","MultipleLines","OnlineSecurity","StreamingTV","StreamingMovies","Contract","PaperlessBilling","MonthlyCharges","numTechTickets"
"1",3,3,1,1,1,"1","2",75.8,0
"1",3,3,1,1,1,"1","1",76.1,0
"1",62,3,1,3,3,"2","2",94,0
"1",72,3,3,1,3,"3","1",103.95,0
"1",63,1,2,2,2,"3","2",19.95,0
"2",20,1,1,1,1,"1","1",71.3,0
"2",35,3,3,3,3,"2","2",110.8,0
"2",21,1,1,1,1,"1","2",69.1,0
"1",62,3,3,1,3,"2","1",96.1,5
"1",15,3,1,1,1,"1","2",48.8,0
"1",55,1,3,1,1,"1","2",50.55,0
"1",11,1,1,1,1,"1","2",44.65,0
"1",17,3,1,3,1,"1","1",88.25,0
"1",61,1,2,2,2,"2","1",19.45,0
"1",71,3,3,3,3,"3","1",89.3,0
"1",2,1,1,1,1,"1","1",70,0
"1",35,1,2,2,2,"3","1",19.25,0
"1",17,1,1,1,1,"1","1",70.5,0
"1",21,3,1,3,3,"1","2",97.35,2
"1",47,1,2,2,2,"3","1",19.65,0
"1",3,1,2,2,2,"1","1",20.85,0
"1",3,1,2,2,2,"1","2",19.65,0
"2",44,1,2,2,2,"3","2",19.35,0
"1",1,1,1,1,1,"1","2",44,0
"1",44,3,1,1,3,"2","1",94.4,0
"1",5,3,2,2,2,"1","2",25.9,0
"1",24,3,3,1,1,"1","2",55.65,0
"1",1,1,1,1,1,"1","2",69.65,0
"1",18,1,3,1,1,"1","2",75.4,0
"1",10,3,1,3,3,"1","2",100.6,0
"1",65,1,3,1,3,"3","1",71,0
"2",1,1,1,1,3,"1","2",86,1
"1",53,3,3,3,3,"2","2",106.95,5
"1",3,1,2,2,2,"2","1",21.2,0
"1",33,1,3,1,1,"3","2",61.05,0
"1",3,2,1,1,1,"1","2",29.6,0
"1",34,1,3,3,3,"2","2",79.95,0
"1",14,1,2,2,2,"3","2",19.7,0
"1",13,1,2,2,2,"1","2",20.3,0
"2",46,2,1,3,3,"2","2",59.9,2
"1",23,3,2,2,2,"2","1",24.35,0
"1",47,1,2,2,2,"3","1",19.75,0
"1",17,1,3,1,1,"1","2",50.3,0
"1",49,3,1,3,3,"1","2",95.6,4
"2",59,2,1,3,3,"1","2",50.25,0
"1",69,3,3,3,3,"3","2",85.35,0
"1",11,2,1,3,1,"2","2",41.6,1
"1",10,1,3,1,1,"1","2",51.65,0
"1",12,3,2,2,2,"3","2",24,0
"1",45,3,1,3,3,"1","2",100.85,5
"1",39,1,1,3,1,"1","2",59.85,0
"2",71,3,2,2,2,"3","1",25.45,0
"1",71,3,2,2,2,"3","1",23.9,0
"1",33,3,2,2,2,"2","1",24.15,0
"2",67,3,1,1,1,"1","2",75.7,4
"1",37,2,3,1,1,"1","1",40.2,4
"1",49,3,1,3,1,"1","1",84.5,0
"1",9,1,1,1,1,"1","1",50.85,0
"1",52,3,3,1,1,"3","2",91.6,0
"1",70,3,1,3,3,"2","1",98.9,0
"1",1,1,1,1,3,"1","2",85,0
"2",14,3,1,1,1,"1","2",78.95,0
"1",1,1,1,1,1,"1","2",44.3,0
"1",1,1,2,2,2,"1","1",20.2,0
"1",52,3,1,1,1,"2","2",80.2,0
"1",6,1,1,3,1,"1","1",60.9,0
"1",7,2,3,1,1,"1","1",34.2,0
"2",47,3,1,1,1,"1","2",85.2,3
"1",26,1,3,1,1,"2","2",87.15,0
"1",25,1,3,1,1,"1","1",54.3,0
"1",69,1,2,2,2,"3","2",19.1,0
"1",72,3,3,3,3,"3","2",112.75,0
"1",4,1,2,2,2,"1","2",19.95,0
"1",59,1,2,2,2,"3","1",19.5,0
"1",67,1,3,1,3,"3","1",65.55,0
"2",26,1,1,1,3,"1","2",78.8,0
"1",27,1,1,3,3,"2","1",78.2,0
"1",72,3,3,3,3,"3","1",105.25,0
"1",6,1,1,1,3,"1","2",89.25,0
"1",62,1,2,2,2,"3","1",20.65,0
"1",20,3,1,3,1,"2","2",68.7,1
"1",6,1,3,3,3,"1","1",78.65,0
"1",51,3,2,2,2,"3","1",24.75,0
"1",61,1,2,2,2,"3","1",19.75,0
"2",62,3,3,1,1,"1","2",89.1,3
"1",72,3,3,1,1,"3","2",84.7,0
"2",13,1,1,3,3,"1","2",98,2
"1",5,1,1,3,3,"1","2",94.45,2
"2",3,3,1,3,3,"1","2",105,0
"2",26,3,1,1,3,"1","2",93.85,2
"2",13,1,1,3,1,"1","2",59.9,0
"1",38,1,2,2,2,"3","2",19.95,0
"2",8,3,1,1,3,"1","2",84,0
"2",34,3,1,3,3,"1","2",108.9,0
"1",18,2,3,1,1,"1","1",33.6,0
"1",56,1,1,1,1,"2","2",85.85,0
"1",36,2,1,1,1,"1","2",34.85,0
"1",9,2,1,3,3,"1","2",48.75,0
"1",1,1,1,3,1,"1","2",84.85,0
"1",12,1,3,1,1,"1","1",56.65,0
"2",57,1,1,3,1,"1","2",95.3,0
"1",42,1,3,1,3,"2","1",73.9,4
"1",33,3,2,2,2,"3","2",24.5,0
"1",70,1,3,1,1,"3","1",84.6,0
"1",68,2,1,1,3,"1","1",44.95,0
"1",1,2,1,1,1,"1","2",24.7,0
"1",37,3,1,3,3,"1","1",100.3,2
"1",4,3,2,2,2,"1","2",25.45,0
"1",1,1,3,1,1,"1","2",50.7,0
"1",20,2,3,3,1,"1","2",55,0
"1",72,1,3,3,1,"3","1",68.4,0
"1",31,3,1,1,3,"1","2",89.9,5
"2",18,1,1,1,3,"1","1",78.55,0
"1",11,1,1,3,1,"1","2",55.05,0
"1",33,1,2,2,2,"3","1",19.8,0
"2",62,3,1,3,1,"2","1",84.45,0
"1",1,2,1,1,1,"1","1",35.9,0
"1",16,1,3,1,1,"1","1",80.75,0
"1",22,3,1,3,3,"2","2",78.65,0
"1",49,1,3,1,1,"1","1",61.75,0
"1",36,1,3,1,3,"2","2",63.7,0
"1",42,3,1,1,3,"1","2",99.45,4
"2",4,2,1,1,1,"1","2",25.2,0
"1",12,3,1,3,3,"2","1",74.05,0
"1",31,1,3,1,1,"1","1",87.6,0
"1",5,3,3,1,3,"1","2",89.15,0
"1",66,1,2,2,2,"3","1",20,0
"2",15,3,1,1,1,"1","1",55,1
"1",64,3,1,3,3,"3","2",104.4,0
"1",10,1,2,2,2,"1","2",20.05,0
"1",7,1,1,3,1,"1","2",89.75,1
"1",29,2,1,1,1,"1","1",34.3,0
"1",57,1,2,2,2,"3","1",20.65,4
"1",46,3,3,1,1,"1","1",84.25,0
"1",53,1,2,2,2,"3","1",19.65,0
"1",17,1,3,3,3,"2","1",79.85,0
"1",38,1,2,2,2,"3","2",20.2,0
"1",15,1,2,2,2,"2","1",19.8,0
"1",22,2,1,3,3,"1","2",50.35,0
"1",14,3,1,1,3,"1","2",85.15,0
"1",57,3,1,3,1,"2","1",74.6,0
"2",11,1,1,1,3,"1","2",79.15,0
"1",1,1,2,2,2,"3","1",20.35,0
"1",12,1,2,2,2,"3","1",21.05,0
"2",3,3,1,3,3,"1","2",94.6,0
"1",36,1,1,3,3,"1","2",94.7,0
"1",16,1,3,3,3,"1","2",94.25,1
"1",65,3,3,1,3,"2","1",72.45,5
"1",2,1,1,1,1,"1","1",74.95,0
"1",42,3,3,3,3,"1","2",105.2,3
"1",72,1,3,3,3,"3","1",111.95,0
"1",62,1,2,2,2,"3","1",19.85,0
"1",6,3,1,3,1,"1","2",89.75,0
"1",48,1,2,2,2,"3","2",20.05,2
"1",35,3,3,3,3,"3","2",108.95,0
"1",52,1,2,2,2,"2","1",19.65,0
"1",1,2,1,1,1,"1","2",24.9,0
"1",6,3,1,3,1,"1","2",82.85,0
"1",71,3,3,3,3,"3","1",93.2,0
"1",67,1,3,1,1,"2","1",84.8,0
"2",60,3,3,1,3,"2","2",71.75,0
"1",23,2,1,1,1,"1","2",30.35,0
"1",39,2,1,3,3,"2","1",54.85,0
"1",15,1,2,2,2,"2","2",19.5,1
"2",53,3,1,3,3,"1","2",103.85,6
"1",24,3,2,2,2,"3","1",24.2,1
"1",37,1,2,2,2,"1","1",19.35,0
"1",5,1,1,1,3,"1","2",83.6,0
"2",50,3,1,3,3,"2","2",100.65,4
"1",54,1,1,3,3,"2","2",94.1,0
"1",3,1,3,1,1,"1","2",74.55,0
"1",68,3,1,3,3,"2","1",108.45,6
"1",5,1,1,1,1,"1","1",56.15,0
"1",33,1,2,2,2,"3","1",20.35,0
"1",41,3,1,3,3,"2","2",80.55,0
"1",34,2,3,3,3,"2","1",61.25,0
"1",13,1,2,2,2,"1","2",20.45,0
"1",20,1,2,2,2,"1","2",18.9,0
"2",51,1,2,2,2,"3","1",19.6,0
"1",3,3,1,1,3,"1","2",91.5,0
"1",41,1,1,1,1,"1","1",45.2,0
"1",13,1,2,2,2,"1","1",19.45,0
"1",35,3,2,2,2,"3","1",25.45,0
"1",12,1,3,1,1,"1","1",80.85,0
"1",4,1,3,1,3,"1","2",94.9,0
"1",43,2,1,3,3,"1","2",49.05,5
"2",12,2,1,1,1,"1","2",29.3,0
"2",68,3,1,3,3,"1","2",105.3,5
"2",25,3,1,3,1,"1","2",88.95,2
"1",7,1,2,2,2,"2","1",20.25,0
"2",66,3,1,3,3,"2","2",110.85,5
"1",53,1,3,3,3,"2","1",110.5,0
"2",63,3,3,3,3,"1","2",109.4,0
"1",70,3,3,3,3,"3","2",114.2,6
"2",27,2,1,1,3,"1","1",36.5,0
"1",1,1,1,1,1,"1","1",70.75,0
"1",5,1,2,2,2,"1","1",19.95,0
"2",37,1,2,2,2,"2","1",19.6,0
"1",3,2,1,3,1,"1","2",40.15,2
"1",12,3,1,1,1,"1","2",76.6,0
"1",38,1,2,2,2,"2","1",19.6,0
"1",9,1,1,1,3,"1","2",85.3,0
"1",13,3,3,1,3,"1","2",65.85,0
"2",29,3,1,3,3,"1","2",94.45,2
"1",47,1,2,2,2,"3","1",20.05,0
"1",61,3,3,3,1,"1","1",99.4,0
"1",16,1,2,2,2,"1","1",20,1
"1",41,1,3,3,3,"3","1",78.45,0
"1",43,3,2,2,2,"3","2",25.1,0
"1",36,3,1,3,1,"1","2",97.35,3
"1",6,1,1,1,3,"1","2",55,0
"1",58,3,3,1,1,"2","2",71.1,0
"1",19,1,1,3,1,"1","2",61.55,0
"1",11,1,1,1,1,"1","2",45.9,0
"1",39,2,3,1,1,"2","2",40.3,0
"2",8,1,1,3,1,"1","2",87.1,0
"1",26,3,1,1,1,"1","2",49.5,0
"2",53,1,1,1,1,"1","2",73.8,0
"1",70,1,2,2,2,"3","2",19.2,0
"1",1,2,1,3,3,"1","2",45.3,0
"1",59,3,2,2,2,"3","1",25,0
"1",2,1,1,3,3,"1","1",94.95,0
"1",7,2,3,1,1,"2","1",35.3,0
"1",12,1,1,1,1,"1","2",44.55,0
"1",59,1,1,3,3,"2","1",76.75,0
"1",61,3,1,3,3,"3","2",81,0
"1",72,3,3,3,3,"3","2",105.55,0
"1",13,1,2,2,2,"1","1",18.8,0
"1",64,3,2,2,2,"2","1",24.9,0
"1",1,2,1,1,1,"1","2",23.45,0
"1",10,1,1,1,3,"2","1",64.9,0
"1",65,1,3,1,1,"2","1",61.35,0
"1",62,3,3,3,3,"3","1",113.95,0
"1",55,3,3,3,3,"2","2",90.15,0
"1",25,3,1,1,1,"1","1",54.1,0
"1",1,2,3,1,1,"1","1",29.7,0
"1",1,1,3,1,1,"1","2",49.8,0
"1",59,3,1,3,3,"1","1",101.1,5
"2",64,3,2,2,2,"3","2",24.4,0
"1",36,3,1,3,3,"1","2",95,0
"1",3,3,1,1,1,"1","2",50.65,0
"1",61,3,3,1,3,"3","2",69.9,0
"1",26,2,1,3,1,"2","2",39.95,0
"1",1,1,1,1,3,"1","2",55.4,0
"2",1,3,1,3,1,"1","2",90.6,0
"1",68,1,3,3,3,"3","2",103.25,0
"2",2,3,1,3,1,"1","2",86.85,0
"1",72,3,3,1,1,"3","2",94.25,0
"1",71,2,1,1,3,"3","2",47.05,0
"1",57,1,2,2,2,"3","1",20.55,0
"1",4,1,2,2,2,"1","2",19.65,0
"2",1,1,1,1,1,"1","2",70.2,0
"1",72,3,3,1,3,"3","1",81,0
"1",21,3,3,3,3,"2","2",75.9,0
"1",71,3,2,2,2,"3","1",24.7,5
"2",29,3,1,3,3,"1","2",99.05,1
"2",69,3,3,3,3,"3","1",110.25,0
"1",64,3,3,3,3,"3","2",85,0
"1",16,1,2,2,2,"1","1",19.75,0
"1",4,3,2,2,2,"2","1",23.9,0
"1",52,3,3,3,3,"2","2",111.25,4
"1",2,1,3,1,1,"1","2",55.1,1
"1",1,1,2,2,2,"1","1",19.95,0
"1",18,2,1,1,1,"1","1",25.15,0
"1",2,3,1,1,1,"1","1",54.15,0
"1",19,1,1,1,3,"1","2",59.8,0
"1",40,3,1,1,3,"1","1",83.85,0
"2",66,3,1,3,3,"2","2",104.9,0
"1",21,3,1,1,1,"1","1",75.3,0
"1",8,1,1,3,1,"1","2",66.65,0
"1",72,1,3,3,3,"3","2",109.5,0
"1",48,3,1,3,1,"2","2",73.85,0
"1",69,1,2,2,2,"3","2",19.3,0
"1",72,3,3,3,3,"3","2",118.2,1
"1",14,1,1,1,1,"2","1",51.45,0
"1",6,1,1,3,1,"1","1",59.45,0
"1",8,1,2,2,2,"3","1",19.5,0
"1",17,1,2,2,2,"2","1",19.55,0
"1",65,3,3,1,3,"2","1",93.55,0
"1",57,1,3,1,1,"2","2",59.3,0
"1",13,3,1,3,3,"1","2",102.25,2
"2",19,1,1,3,3,"1","2",95.9,1
"1",56,3,3,3,3,"2","1",109.8,0
"1",14,1,1,1,3,"1","2",78.1,0
"1",52,2,3,1,3,"1","2",39.9,3
"1",58,1,3,1,1,"3","2",64.9,0
"2",47,3,1,3,1,"1","2",95.05,4
"1",67,2,1,3,3,"1","2",53.4,3
"1",2,2,1,1,1,"1","2",24.9,0
"2",6,1,1,1,1,"1","1",44.7,0
"1",71,3,3,3,3,"3","2",114,0
"1",46,1,2,2,2,"3","1",20.25,0
"1",5,1,3,1,1,"1","1",53.85,0
"2",67,3,3,1,1,"1","1",83.85,0
"1",3,1,2,2,2,"1","1",20.2,0
"1",3,1,2,2,2,"1","1",19.95,0
"2",52,3,3,3,3,"1","2",104.2,5
"1",42,3,1,1,1,"1","2",50.25,0
"1",50,1,2,2,2,"2","2",20.35,0
"2",23,1,3,1,3,"1","2",90,0
"1",67,2,3,3,1,"3","1",54.2,0
"1",25,1,1,3,3,"1","2",99.5,2
"2",39,1,3,3,3,"2","1",99.1,1
"1",69,3,3,1,1,"3","2",66.9,0
"1",1,2,1,1,1,"2","1",25.85,0
"1",32,1,1,3,3,"1","1",91.05,0
"1",9,1,1,1,1,"1","1",71,0
"1",16,1,1,1,3,"1","2",93.2,1
"1",60,1,2,2,2,"3","2",20.95,0
"1",72,3,1,3,3,"3","2",109.2,0
"1",5,1,2,2,2,"1","1",19.35,0
"2",26,1,3,3,1,"1","2",85.8,0
"1",3,1,2,2,2,"1","1",19.85,0
"1",2,1,2,2,2,"1","2",19.65,0
"1",2,1,2,2,2,"2","1",20.5,0
"1",36,3,3,3,3,"2","2",89.65,0
"1",7,1,3,1,1,"1","1",74.35,0
"2",60,2,1,3,3,"3","2",49.45,0
"1",19,3,1,1,3,"1","2",89.1,1
"2",45,3,3,1,3,"3","1",75.15,0
"2",4,1,1,1,1,"1","2",70.65,0
"1",31,3,1,3,3,"1","2",104.2,3
"1",47,1,3,1,3,"1","1",90.05,0
"1",1,1,1,1,3,"1","2",79.25,0
"1",1,1,1,1,1,"1","2",44.9,0
"1",1,1,2,2,2,"1","1",19.4,0
"2",59,3,1,1,3,"1","2",88.75,1
"1",10,1,1,1,1,"1","2",70.1,0
"2",35,3,3,1,3,"1","1",91,1
"1",4,2,1,1,1,"1","2",29.65,0
"1",32,1,3,1,3,"2","2",90.8,0
"1",43,3,1,1,1,"1","2",77.85,0
"1",4,1,1,1,3,"1","1",54.3,0
"2",54,1,2,2,2,"3","2",18.95,0
"2",11,3,1,3,3,"1","2",95.15,1
"2",66,3,3,3,3,"3","2",102.4,3
"1",61,3,1,3,3,"2","2",99.9,0
"1",72,3,3,3,3,"3","1",88.7,0
"1",44,2,1,3,3,"2","2",54.3,0
"1",41,3,1,1,1,"1","2",55.7,0
"1",50,3,3,3,3,"2","2",103.95,0
"1",47,3,3,3,3,"2","2",110.85,5
"1",8,1,2,2,2,"3","1",20.15,0
"1",18,1,2,2,2,"1","1",20.05,0
"1",72,3,3,3,3,"3","2",91.95,0
"1",1,1,1,1,3,"1","1",80.5,0
"2",42,3,1,1,1,"1","1",55.65,0
"2",18,1,1,1,1,"1","2",74.7,0
"1",13,3,1,3,3,"2","2",104.15,0
"1",68,3,1,1,1,"2","2",83.65,0
"1",4,3,1,1,1,"1","2",72.2,0
"1",69,3,3,3,3,"3","2",110.05,0
"1",17,1,1,1,1,"1","1",51.5,0
"1",25,3,2,2,2,"3","1",25.5,0
"2",43,1,1,3,3,"1","2",89.55,4
"1",59,1,2,2,2,"3","1",19.5,0
"2",5,1,3,1,1,"1","1",80.7,0
"1",21,3,3,3,1,"2","1",77.5,4
"1",69,3,3,3,1,"2","2",105.1,0
"1",13,2,1,1,1,"1","2",25.15,0
"1",42,3,1,3,1,"1","2",95.25,6
"1",52,3,1,1,3,"1","2",95.65,3
"2",46,1,3,1,3,"1","1",85,4
"1",61,3,3,1,3,"3","2",80.8,0
"1",29,2,1,1,1,"2","2",24.85,0
"1",25,1,1,1,1,"2","2",54.75,0
"1",5,1,1,3,1,"1","2",85.75,0
"1",15,2,1,3,3,"2","1",50.75,0
"1",19,1,2,2,2,"3","1",20.15,0
"1",44,1,2,2,2,"3","1",20.05,0
"2",6,3,1,3,3,"1","2",98.25,0
"1",58,3,3,1,1,"3","1",71.6,0
"1",62,1,3,1,1,"2","2",81.45,0
"1",70,2,1,3,3,"2","2",58.4,0
"2",1,2,1,1,1,"1","2",25.7,0
"1",10,2,3,1,3,"3","1",53.7,0
"1",26,1,2,2,2,"2","2",19.6,0
"1",66,3,1,1,3,"1","1",89.4,0
"1",7,1,1,1,1,"1","2",69,0
"1",51,3,1,1,1,"2","1",84.2,0
"1",72,3,3,3,1,"3","2",106.1,0
"1",65,3,2,2,2,"3","1",25.75,6
"1",2,1,1,1,1,"1","1",46.05,0
"1",70,3,3,1,1,"2","1",64.95,0
"1",72,3,1,3,3,"3","2",85.45,0
"1",1,1,2,2,2,"1","1",20.05,0
"2",1,1,1,1,1,"1","2",76.4,0
"1",5,3,1,3,3,"1","2",100.5,0
"1",3,1,2,2,2,"1","1",20.7,0
"1",58,3,2,2,2,"3","2",25.3,0
"2",22,2,3,1,3,"1","1",40.05,1
"2",33,3,1,3,3,"1","2",100.6,0
"1",1,1,1,1,1,"1","1",69.95,0
"2",54,3,1,1,1,"1","1",74,0
"1",72,3,1,3,3,"3","2",99.4,0
"1",1,3,1,3,3,"1","2",93.3,0
"1",3,1,1,1,1,"1","2",49.15,0
"1",72,3,3,1,3,"3","1",107.45,0
"1",72,3,3,3,3,"3","2",83.6,0
"2",54,3,1,3,3,"1","2",99.05,0
"1",59,3,1,3,3,"2","2",80.1,2
"1",54,1,3,3,1,"3","2",65.3,0
"1",60,3,1,3,1,"3","2",89.55,3
"1",60,2,1,3,3,"3","1",60.8,0
"1",3,3,1,1,1,"1","1",74.5,0
"1",69,3,3,3,3,"3","1",99.15,0
"1",1,1,2,2,2,"1","1",19.25,0
"1",50,2,3,3,1,"1","2",39.45,0
"1",56,2,1,3,3,"1","2",44.85,0
"1",60,1,3,3,3,"3","2",97.2,0
"2",69,3,3,3,3,"2","2",110.55,0
"1",1,2,1,1,3,"1","1",35.05,0
"2",1,1,1,1,1,"1","2",73,0
"1",3,1,2,2,2,"1","2",19.9,0
"1",60,1,1,3,3,"3","1",76.95,0
"1",13,2,1,1,1,"3","1",35.4,0
"1",62,1,2,2,2,"3","1",20.45,0
"1",45,3,3,1,3,"2","1",96.75,0
"1",25,2,1,3,3,"2","1",54.2,0
"1",44,1,1,3,3,"3","1",100.1,0
"1",2,1,1,1,1,"1","2",45.25,0
"2",33,3,1,1,1,"1","2",83.85,2
"1",1,1,1,1,1,"1","2",70.1,0
"1",22,1,2,2,2,"2","1",20.85,0
"1",35,2,1,1,1,"1","2",33.45,0
"1",29,1,2,2,2,"3","1",20.2,0
"2",27,3,3,1,1,"2","2",85.9,0
"1",54,1,1,1,1,"2","2",61,0
"2",2,1,1,1,1,"1","2",70.65,0
"1",57,3,1,3,1,"2","2",86.9,0
"1",62,3,3,1,1,"3","1",69.4,0
"1",15,1,2,2,2,"2","1",20.35,0
"1",2,1,2,2,2,"1","1",20.35,0
"1",70,3,1,3,3,"3","2",104.3,0
"1",21,1,1,1,1,"1","2",44.95,0
"1",23,1,1,1,1,"2","2",49.45,0
"1",6,1,2,2,2,"2","1",20.6,0
"1",4,1,2,2,2,"3","1",19.55,0
"1",3,1,3,3,3,"1","2",99,0
"1",23,3,1,3,3,"1","2",93.5,0
"1",26,2,3,3,3,"2","1",54.55,0
"1",8,1,2,2,2,"1","1",20.05,0
"1",26,3,1,1,3,"1","2",83.95,0
"1",2,3,1,1,1,"1","2",79.45,0
"1",67,3,3,3,3,"3","1",116.2,6
"1",71,3,1,3,3,"3","2",93.7,7
"1",59,3,3,1,3,"2","1",79.85,0
"1",39,3,1,3,3,"2","1",100,0
"1",21,1,2,2,2,"3","1",19.6,0
"1",1,1,2,2,2,"1","1",19.7,0
"1",48,1,2,2,2,"3","1",20.2,0
"2",31,2,3,1,3,"2","2",50.4,0
"1",64,3,3,3,3,"2","1",113.35,0
"1",46,3,1,1,1,"1","2",80,0
"1",52,3,1,3,3,"3","2",80.95,0
"1",67,3,2,2,2,"3","2",24.9,0
"2",67,3,1,1,1,"1","1",54.9,0
"1",5,3,1,1,1,"1","1",75.55,0
"1",71,3,1,3,3,"3","1",109.25,0
"1",9,1,1,3,1,"1","2",77.65,0
"2",26,3,3,1,3,"1","2",95,2
"1",71,3,3,3,3,"2","2",116.3,0
"1",32,1,2,2,2,"1","1",19.9,1
"1",2,1,1,1,1,"1","1",70.35,0
"1",71,3,2,2,2,"3","1",25.6,0
"1",60,2,3,1,3,"2","2",44.45,0
"2",55,3,1,3,3,"2","2",100.15,0
"1",54,1,3,3,3,"2","2",105.4,6
"1",2,1,1,3,3,"1","2",95.85,0
"1",6,3,1,1,1,"1","2",73.85,0
"1",48,1,3,1,3,"3","2",70.1,0
"1",63,3,2,2,2,"3","1",25.25,4
"1",1,3,1,1,1,"1","2",79.15,0
"1",12,1,2,2,2,"1","1",21.05,0
"2",54,2,1,1,1,"1","2",24.95,0
"1",30,1,1,3,1,"2","2",64.5,0
"1",30,1,2,2,2,"1","1",19.65,0
"1",4,1,1,3,1,"1","2",79,0
"1",40,3,1,3,3,"2","2",105.95,2
"1",9,1,1,1,1,"1","2",75.85,0
"1",17,1,3,3,1,"1","1",91.85,1
"1",62,2,1,1,3,"3","2",43.6,0
"1",28,1,1,3,1,"2","2",91.25,0
"1",70,3,3,3,3,"3","1",89.75,0
"1",46,1,1,3,3,"3","2",104.4,0
"1",23,3,1,1,3,"1","1",90.15,0
"1",47,2,3,1,1,"2","1",40.3,0
"1",68,1,3,3,3,"3","2",105.25,0
"2",60,3,1,3,3,"2","2",106,7
"1",67,3,1,3,3,"3","2",104,0
"1",14,1,1,3,3,"1","2",69.65,0
"1",57,3,1,1,1,"1","2",74.3,0
"1",55,3,3,3,3,"2","1",100.9,0
"1",1,1,2,2,2,"1","2",20.25,0
"1",1,1,1,1,1,"1","2",49.9,0
"1",23,3,1,3,1,"1","2",96.9,0
"1",13,3,3,3,3,"1","2",100.35,1
"1",47,3,1,3,3,"1","2",104.1,3
"1",38,1,2,2,2,"2","1",20.1,0
"2",38,3,1,1,1,"1","2",74.95,0
"2",2,3,1,1,1,"1","2",56.55,0
"2",1,1,1,1,1,"1","2",49.25,0
"1",15,1,1,1,1,"1","2",68.6,0
"1",26,1,1,1,1,"1","2",69.05,0
"1",35,1,2,2,2,"3","1",19.7,0
"1",3,1,2,2,2,"1","2",20.05,0
"1",50,3,1,3,3,"1","1",103.7,3
"1",42,3,3,1,3,"1","2",94.4,0
"1",10,1,3,1,1,"1","2",54.95,0
"1",61,1,3,1,3,"2","1",93.7,0
"1",68,3,3,3,3,"3","1",110.25,0
"1",10,1,3,3,3,"2","2",98.9,0
"1",65,3,3,1,1,"2","1",89.75,6
"1",72,1,3,3,3,"3","2",80.45,0
"1",55,1,1,1,1,"1","1",79.4,0
"1",1,1,2,2,2,"1","2",20.3,0
"1",7,1,1,1,3,"1","1",62.8,0
"1",2,3,1,1,1,"1","2",74.9,0
"1",9,1,3,1,1,"1","2",74.85,0
"1",27,3,2,2,2,"3","2",25.85,0
"2",7,3,1,3,3,"1","2",101.95,1
"1",64,1,1,1,3,"3","2",68.3,0
"1",70,2,3,1,3,"3","1",48.4,0
"2",2,3,1,3,3,"1","2",94,2
"2",67,1,3,3,3,"3","2",105.05,0
"1",45,3,1,3,1,"1","2",89.3,4
"1",24,3,2,2,2,"3","1",25.15,0
"1",4,1,2,2,2,"3","1",19.5,0
"1",44,1,1,3,3,"1","2",92.95,0
"1",72,1,2,2,2,"3","2",20.7,0
"1",1,1,1,1,1,"1","2",74.3,0
"1",66,1,2,2,2,"3","1",19.35,0
"1",1,2,1,1,3,"1","2",44.65,0
"1",13,1,3,1,3,"1","1",84.05,2
"1",10,3,1,1,1,"1","2",80.7,0
"2",65,3,1,3,3,"1","2",104.35,0
"1",1,1,2,2,2,"1","1",19.55,0
"1",38,1,3,3,1,"2","1",74.05,0
"1",23,2,3,1,1,"3","1",40.1,0
"1",10,1,2,2,2,"2","1",20.1,0
"1",4,3,1,3,3,"1","2",101.7,0
"1",72,3,3,3,3,"3","2",83.55,0
"1",35,1,1,1,1,"1","1",56.85,2
"1",1,1,2,2,2,"1","1",20.4,0
"1",58,1,2,2,2,"3","1",19.55,0
"1",70,1,1,3,3,"2","2",106.15,0
"1",38,3,1,3,3,"2","1",78.95,0
"1",60,2,1,3,3,"1","2",49.75,0
"1",26,3,3,3,1,"1","2",92.4,0
"1",8,1,3,1,1,"2","1",58.2,0
"1",41,3,1,3,3,"2","2",102.6,4
"2",36,3,1,3,1,"1","2",91.95,0
"2",54,1,1,1,3,"2","1",65.25,0
"1",71,3,1,3,3,"3","2",106,7
"1",55,3,1,1,1,"1","2",73.1,0
"1",72,3,3,1,1,"3","1",59.75,0
"1",3,1,3,1,1,"1","2",55.1,0
"1",54,3,1,1,1,"3","2",59.8,0
"1",72,3,3,3,3,"3","2",116.6,0
"1",52,3,3,3,3,"3","2",109.3,0
"2",60,3,3,3,3,"2","2",101.4,5
"1",39,2,1,3,3,"1","2",50.65,0
"1",15,1,1,3,1,"2","1",56.15,0
"1",69,3,1,3,3,"3","2",106.5,8
"1",43,1,2,2,2,"2","2",19.2,0
"2",63,3,3,3,1,"2","1",83,0
"2",2,1,1,1,1,"1","1",70.1,0
"1",72,1,3,3,3,"3","2",108.3,0
"1",32,3,1,1,3,"1","2",91.05,3
"1",40,3,2,2,2,"3","1",25.25,0
"1",58,2,3,3,1,"2","2",45.35,0
"1",67,2,3,3,1,"3","1",43.9,0
"2",51,3,3,1,1,"1","2",77.5,0
"1",31,3,1,3,3,"2","2",79.3,0
"2",69,3,3,1,1,"1","2",84.9,0
"1",32,3,1,1,1,"2","2",79.25,2
"1",21,1,3,3,1,"3","1",71.05,0
"1",52,1,3,1,1,"2","1",53.75,0
"1",72,3,2,2,2,"3","1",24.25,0
"1",72,2,1,3,3,"3","2",54.2,7
"1",52,2,3,1,3,"2","1",44.25,0
"1",41,1,1,1,1,"2","1",50.05,0
"1",41,1,2,2,2,"3","1",20.15,0
