"","SeniorCitizen","tenure","MultipleLines","OnlineSecurity","StreamingTV","StreamingMovies","Contract","PaperlessBilling","MonthlyCharges","numTechTickets","Churn"
"6136","2",23,1,3,1,3,"1","2",90,0,1
"6137","1",67,2,3,3,1,"3","1",54.2,0,1
"6138","1",25,1,1,3,3,"1","2",99.5,2,0
"6139","2",39,1,3,3,3,"2","1",99.1,1,1
"6140","1",69,3,3,1,1,"3","2",66.9,0,1
"6141","1",1,2,1,1,1,"2","1",25.85,0,1
"6142","1",32,1,1,3,3,"1","1",91.05,0,1
"6143","1",9,1,1,1,1,"1","1",71,0,0
"6144","1",16,1,1,1,3,"1","2",93.2,1,0
"6145","1",60,1,2,2,2,"3","2",20.95,0,1
"6146","1",72,3,1,3,3,"3","2",109.2,0,1
"6147","1",5,1,2,2,2,"1","1",19.35,0,0
"6148","2",26,1,3,3,1,"1","2",85.8,0,1
"6149","1",3,1,2,2,2,"1","1",19.85,0,0
"6150","1",2,1,2,2,2,"1","2",19.65,0,1
"6151","1",2,1,2,2,2,"2","1",20.5,0,1
"6152","1",36,3,3,3,3,"2","2",89.65,0,1
"6153","1",7,1,3,1,1,"1","1",74.35,0,1
"6154","2",60,2,1,3,3,"3","2",49.45,0,1
"6155","1",19,3,1,1,3,"1","2",89.1,1,1
"6156","2",45,3,3,1,3,"3","1",75.15,0,1
"6157","2",4,1,1,1,1,"1","2",70.65,0,1
"6158","1",31,3,1,3,3,"1","2",104.2,3,0
"6159","1",47,1,3,1,3,"1","1",90.05,0,1
"6160","1",1,1,1,1,3,"1","2",79.25,0,0
"6161","1",1,1,1,1,1,"1","2",44.9,0,0
"6162","1",1,1,2,2,2,"1","1",19.4,0,1
"6163","2",59,3,1,1,3,"1","2",88.75,1,1
"6164","1",10,1,1,1,1,"1","2",70.1,0,0
"6165","2",35,3,3,1,3,"1","1",91,1,1
"6166","1",4,2,1,1,1,"1","2",29.65,0,0
"6167","1",32,1,3,1,3,"2","2",90.8,0,1
"6168","1",43,3,1,1,1,"1","2",77.85,0,0
"6169","1",4,1,1,1,3,"1","1",54.3,0,0
"6170","2",54,1,2,2,2,"3","2",18.95,0,1
"6171","2",11,3,1,3,3,"1","2",95.15,1,0
"6172","2",66,3,3,3,3,"3","2",102.4,3,1
"6173","1",61,3,1,3,3,"2","2",99.9,0,1
"6174","1",72,3,3,3,3,"3","1",88.7,0,1
"6175","1",44,2,1,3,3,"2","2",54.3,0,1
"6176","1",41,3,1,1,1,"1","2",55.7,0,1
"6177","1",50,3,3,3,3,"2","2",103.95,0,1
"6178","1",47,3,3,3,3,"2","2",110.85,5,0
"6179","1",8,1,2,2,2,"3","1",20.15,0,1
"6180","1",18,1,2,2,2,"1","1",20.05,0,1
"6181","1",72,3,3,3,3,"3","2",91.95,0,1
"6182","1",1,1,1,1,3,"1","1",80.5,0,0
"6183","2",42,3,1,1,1,"1","1",55.65,0,1
"6184","2",18,1,1,1,1,"1","2",74.7,0,1
"6185","1",13,3,1,3,3,"2","2",104.15,0,1
"6186","1",68,3,1,1,1,"2","2",83.65,0,1
"6187","1",4,3,1,1,1,"1","2",72.2,0,0
"6188","1",69,3,3,3,3,"3","2",110.05,0,1
"6189","1",17,1,1,1,1,"1","1",51.5,0,0
"6190","1",25,3,2,2,2,"3","1",25.5,0,1
"6191","2",43,1,1,3,3,"1","2",89.55,4,0
"6192","1",59,1,2,2,2,"3","1",19.5,0,1
"6193","2",5,1,3,1,1,"1","1",80.7,0,1
"6194","1",21,3,3,3,1,"2","1",77.5,4,0
"6195","1",69,3,3,3,1,"2","2",105.1,0,1
"6196","1",13,2,1,1,1,"1","2",25.15,0,1
"6197","1",42,3,1,3,1,"1","2",95.25,6,0
"6198","1",52,3,1,1,3,"1","2",95.65,3,1
"6199","2",46,1,3,1,3,"1","1",85,4,0
"6200","1",61,3,3,1,3,"3","2",80.8,0,1
"6201","1",29,2,1,1,1,"2","2",24.85,0,1
"6202","1",25,1,1,1,1,"2","2",54.75,0,1
"6203","1",5,1,1,3,1,"1","2",85.75,0,0
"6204","1",15,2,1,3,3,"2","1",50.75,0,1
"6205","1",19,1,2,2,2,"3","1",20.15,0,1
"6206","1",44,1,2,2,2,"3","1",20.05,0,1
"6207","2",6,3,1,3,3,"1","2",98.25,0,0
"6208","1",58,3,3,1,1,"3","1",71.6,0,1
"6209","1",62,1,3,1,1,"2","2",81.45,0,1
"6210","1",70,2,1,3,3,"2","2",58.4,0,1
"6211","2",1,2,1,1,1,"1","2",25.7,0,0
"6212","1",10,2,3,1,3,"3","1",53.7,0,1
"6213","1",26,1,2,2,2,"2","2",19.6,0,1
"6214","1",66,3,1,1,3,"1","1",89.4,0,1
"6215","1",7,1,1,1,1,"1","2",69,0,0
"6216","1",51,3,1,1,1,"2","1",84.2,0,1
"6217","1",72,3,3,3,1,"3","2",106.1,0,1
"6218","1",65,3,2,2,2,"3","1",25.75,6,1
"6219","1",2,1,1,1,1,"1","1",46.05,0,0
"6220","1",70,3,3,1,1,"2","1",64.95,0,1
"6221","1",72,3,1,3,3,"3","2",85.45,0,1
"6222","1",1,1,2,2,2,"1","1",20.05,0,1
"6223","2",1,1,1,1,1,"1","2",76.4,0,0
"6224","1",5,3,1,3,3,"1","2",100.5,0,0
"6225","1",3,1,2,2,2,"1","1",20.7,0,1
"6226","1",58,3,2,2,2,"3","2",25.3,0,1
"6227","2",22,2,3,1,3,"1","1",40.05,1,0
"6228","2",33,3,1,3,3,"1","2",100.6,0,1
"6229","1",1,1,1,1,1,"1","1",69.95,0,0
"6230","2",54,3,1,1,1,"1","1",74,0,1
"6231","1",72,3,1,3,3,"3","2",99.4,0,1
"6232","1",1,3,1,3,3,"1","2",93.3,0,0
"6233","1",3,1,1,1,1,"1","2",49.15,0,0
"6234","1",72,3,3,1,3,"3","1",107.45,0,1
"6235","1",72,3,3,3,3,"3","2",83.6,0,1
"6236","2",54,3,1,3,3,"1","2",99.05,0,1
"6237","1",59,3,1,3,3,"2","2",80.1,2,1
"6238","1",54,1,3,3,1,"3","2",65.3,0,1
"6239","1",60,3,1,3,1,"3","2",89.55,3,1
"6240","1",60,2,1,3,3,"3","1",60.8,0,1
"6241","1",3,3,1,1,1,"1","1",74.5,0,1
"6242","1",69,3,3,3,3,"3","1",99.15,0,1
"6243","1",1,1,2,2,2,"1","1",19.25,0,1
"6244","1",50,2,3,3,1,"1","2",39.45,0,1
"6245","1",56,2,1,3,3,"1","2",44.85,0,1
"6246","1",60,1,3,3,3,"3","2",97.2,0,1
"6247","2",69,3,3,3,3,"2","2",110.55,0,1
"6248","1",1,2,1,1,3,"1","1",35.05,0,0
"6249","2",1,1,1,1,1,"1","2",73,0,0
"6250","1",3,1,2,2,2,"1","2",19.9,0,1
"6251","1",60,1,1,3,3,"3","1",76.95,0,1
"6252","1",13,2,1,1,1,"3","1",35.4,0,1
"6253","1",62,1,2,2,2,"3","1",20.45,0,1
"6254","1",45,3,3,1,3,"2","1",96.75,0,1
"6255","1",25,2,1,3,3,"2","1",54.2,0,1
"6256","1",44,1,1,3,3,"3","1",100.1,0,1
"6257","1",2,1,1,1,1,"1","2",45.25,0,1
"6258","2",33,3,1,1,1,"1","2",83.85,2,0
"6259","1",1,1,1,1,1,"1","2",70.1,0,0
"6260","1",22,1,2,2,2,"2","1",20.85,0,1
"6261","1",35,2,1,1,1,"1","2",33.45,0,1
"6262","1",29,1,2,2,2,"3","1",20.2,0,1
"6263","2",27,3,3,1,1,"2","2",85.9,0,1
"6264","1",54,1,1,1,1,"2","2",61,0,1
"6265","2",2,1,1,1,1,"1","2",70.65,0,0
"6266","1",57,3,1,3,1,"2","2",86.9,0,1
"6267","1",62,3,3,1,1,"3","1",69.4,0,1
"6268","1",15,1,2,2,2,"2","1",20.35,0,1
"6269","1",2,1,2,2,2,"1","1",20.35,0,0
"6270","1",70,3,1,3,3,"3","2",104.3,0,1
"6271","1",21,1,1,1,1,"1","2",44.95,0,1
"6272","1",23,1,1,1,1,"2","2",49.45,0,1
"6273","1",6,1,2,2,2,"2","1",20.6,0,1
"6274","1",4,1,2,2,2,"3","1",19.55,0,1
"6275","1",3,1,3,3,3,"1","2",99,0,0
"6276","1",23,3,1,3,3,"1","2",93.5,0,1
"6277","1",26,2,3,3,3,"2","1",54.55,0,1
"6278","1",8,1,2,2,2,"1","1",20.05,0,1
"6279","1",26,3,1,1,3,"1","2",83.95,0,0
"6280","1",2,3,1,1,1,"1","2",79.45,0,1
"6281","1",67,3,3,3,3,"3","1",116.2,6,0
"6282","1",71,3,1,3,3,"3","2",93.7,7,0
"6283","1",59,3,3,1,3,"2","1",79.85,0,1
"6284","1",39,3,1,3,3,"2","1",100,0,1
"6285","1",21,1,2,2,2,"3","1",19.6,0,1
"6286","1",1,1,2,2,2,"1","1",19.7,0,0
"6287","1",48,1,2,2,2,"3","1",20.2,0,1
"6288","2",31,2,3,1,3,"2","2",50.4,0,1
"6289","1",64,3,3,3,3,"2","1",113.35,0,1
"6290","1",46,3,1,1,1,"1","2",80,0,1
"6291","1",52,3,1,3,3,"3","2",80.95,0,1
"6292","1",67,3,2,2,2,"3","2",24.9,0,1
"6293","2",67,3,1,1,1,"1","1",54.9,0,1
"6294","1",5,3,1,1,1,"1","1",75.55,0,0
"6295","1",71,3,1,3,3,"3","1",109.25,0,1
"6296","1",9,1,1,3,1,"1","2",77.65,0,0
"6297","2",26,3,3,1,3,"1","2",95,2,0
"6298","1",71,3,3,3,3,"2","2",116.3,0,1
"6299","1",32,1,2,2,2,"1","1",19.9,1,1
"6300","1",2,1,1,1,1,"1","1",70.35,0,1
"6301","1",71,3,2,2,2,"3","1",25.6,0,1
"6302","1",60,2,3,1,3,"2","2",44.45,0,1
"6303","2",55,3,1,3,3,"2","2",100.15,0,1
"6304","1",54,1,3,3,3,"2","2",105.4,6,0
"6305","1",2,1,1,3,3,"1","2",95.85,0,0
"6306","1",6,3,1,1,1,"1","2",73.85,0,1
"6307","1",48,1,3,1,3,"3","2",70.1,0,1
"6308","1",63,3,2,2,2,"3","1",25.25,4,1
"6309","1",1,3,1,1,1,"1","2",79.15,0,0
"6310","1",12,1,2,2,2,"1","1",21.05,0,1
"6311","2",54,2,1,1,1,"1","2",24.95,0,1
"6312","1",30,1,1,3,1,"2","2",64.5,0,1
"6313","1",30,1,2,2,2,"1","1",19.65,0,0
"6314","1",4,1,1,3,1,"1","2",79,0,0
"6315","1",40,3,1,3,3,"2","2",105.95,2,1
"6316","1",9,1,1,1,1,"1","2",75.85,0,1
"6317","1",17,1,3,3,1,"1","1",91.85,1,0
"6318","1",62,2,1,1,3,"3","2",43.6,0,1
"6319","1",28,1,1,3,1,"2","2",91.25,0,1
"6320","1",70,3,3,3,3,"3","1",89.75,0,1
"6321","1",46,1,1,3,3,"3","2",104.4,0,1
"6322","1",23,3,1,1,3,"1","1",90.15,0,1
"6323","1",47,2,3,1,1,"2","1",40.3,0,1
"6324","1",68,1,3,3,3,"3","2",105.25,0,1
"6325","2",60,3,1,3,3,"2","2",106,7,0
"6326","1",67,3,1,3,3,"3","2",104,0,1
"6327","1",14,1,1,3,3,"1","2",69.65,0,1
"6328","1",57,3,1,1,1,"1","2",74.3,0,1
"6329","1",55,3,3,3,3,"2","1",100.9,0,1
"6330","1",1,1,2,2,2,"1","2",20.25,0,1
"6331","1",1,1,1,1,1,"1","2",49.9,0,0
"6332","1",23,3,1,3,1,"1","2",96.9,0,1
"6333","1",13,3,3,3,3,"1","2",100.35,1,0
"6334","1",47,3,1,3,3,"1","2",104.1,3,1
"6335","1",38,1,2,2,2,"2","1",20.1,0,1
"6336","2",38,3,1,1,1,"1","2",74.95,0,0
"6337","2",2,3,1,1,1,"1","2",56.55,0,1
"6338","2",1,1,1,1,1,"1","2",49.25,0,0
"6339","1",15,1,1,1,1,"1","2",68.6,0,1
"6340","1",26,1,1,1,1,"1","2",69.05,0,1
"6341","1",35,1,2,2,2,"3","1",19.7,0,1
"6342","1",3,1,2,2,2,"1","2",20.05,0,1
"6343","1",50,3,1,3,3,"1","1",103.7,3,0
"6344","1",42,3,3,1,3,"1","2",94.4,0,1
"6345","1",10,1,3,1,1,"1","2",54.95,0,1
"6346","1",61,1,3,1,3,"2","1",93.7,0,1
"6347","1",68,3,3,3,3,"3","1",110.25,0,1
"6348","1",10,1,3,3,3,"2","2",98.9,0,1
"6349","1",65,3,3,1,1,"2","1",89.75,6,0
"6350","1",72,1,3,3,3,"3","2",80.45,0,1
"6351","1",55,1,1,1,1,"1","1",79.4,0,1
"6352","1",1,1,2,2,2,"1","2",20.3,0,0
"6353","1",7,1,1,1,3,"1","1",62.8,0,1
"6354","1",2,3,1,1,1,"1","2",74.9,0,1
"6355","1",9,1,3,1,1,"1","2",74.85,0,1
"6356","1",27,3,2,2,2,"3","2",25.85,0,1
"6357","2",7,3,1,3,3,"1","2",101.95,1,0
"6358","1",64,1,1,1,3,"3","2",68.3,0,1
"6359","1",70,2,3,1,3,"3","1",48.4,0,1
"6360","2",2,3,1,3,3,"1","2",94,2,0
"6361","2",67,1,3,3,3,"3","2",105.05,0,1
"6362","1",45,3,1,3,1,"1","2",89.3,4,0
"6363","1",24,3,2,2,2,"3","1",25.15,0,1
"6364","1",4,1,2,2,2,"3","1",19.5,0,1
"6365","1",44,1,1,3,3,"1","2",92.95,0,1
"6366","1",72,1,2,2,2,"3","2",20.7,0,1
"6367","1",1,1,1,1,1,"1","2",74.3,0,0
"6368","1",66,1,2,2,2,"3","1",19.35,0,1
"6369","1",1,2,1,1,3,"1","2",44.65,0,0
"6370","1",13,1,3,1,3,"1","1",84.05,2,0
"6371","1",10,3,1,1,1,"1","2",80.7,0,0
"6372","2",65,3,1,3,3,"1","2",104.35,0,1
"6373","1",1,1,2,2,2,"1","1",19.55,0,1
"6374","1",38,1,3,3,1,"2","1",74.05,0,1
"6375","1",23,2,3,1,1,"3","1",40.1,0,1
"6376","1",10,1,2,2,2,"2","1",20.1,0,1
"6377","1",4,3,1,3,3,"1","2",101.7,0,0
"6378","1",72,3,3,3,3,"3","2",83.55,0,1
"6379","1",35,1,1,1,1,"1","1",56.85,2,1
"6380","1",1,1,2,2,2,"1","1",20.4,0,0
"6381","1",58,1,2,2,2,"3","1",19.55,0,1
"6382","1",70,1,1,3,3,"2","2",106.15,0,1
"6383","1",38,3,1,3,3,"2","1",78.95,0,1
"6384","1",60,2,1,3,3,"1","2",49.75,0,1
"6385","1",26,3,3,3,1,"1","2",92.4,0,1
"6386","1",8,1,3,1,1,"2","1",58.2,0,1
"6387","1",41,3,1,3,3,"2","2",102.6,4,0
"6388","2",36,3,1,3,1,"1","2",91.95,0,1
"6389","2",54,1,1,1,3,"2","1",65.25,0,1
"6390","1",71,3,1,3,3,"3","2",106,7,0
"6391","1",55,3,1,1,1,"1","2",73.1,0,1
"6392","1",72,3,3,1,1,"3","1",59.75,0,1
"6393","1",3,1,3,1,1,"1","2",55.1,0,0
"6394","1",54,3,1,1,1,"3","2",59.8,0,1
"6395","1",72,3,3,3,3,"3","2",116.6,0,1
"6396","1",52,3,3,3,3,"3","2",109.3,0,1
"6397","2",60,3,3,3,3,"2","2",101.4,5,1
"6398","1",39,2,1,3,3,"1","2",50.65,0,1
"6399","1",15,1,1,3,1,"2","1",56.15,0,1
"6400","1",69,3,1,3,3,"3","2",106.5,8,0
"6401","1",43,1,2,2,2,"2","2",19.2,0,1
"6402","2",63,3,3,3,1,"2","1",83,0,1
"6403","2",2,1,1,1,1,"1","1",70.1,0,1
"6404","1",72,1,3,3,3,"3","2",108.3,0,1
"6405","1",32,3,1,1,3,"1","2",91.05,3,0
"6406","1",40,3,2,2,2,"3","1",25.25,0,1
"6407","1",58,2,3,3,1,"2","2",45.35,0,1
"6408","1",67,2,3,3,1,"3","1",43.9,0,1
"6409","2",51,3,3,1,1,"1","2",77.5,0,0
"6410","1",31,3,1,3,3,"2","2",79.3,0,1
"6411","2",69,3,3,1,1,"1","2",84.9,0,1
"6412","1",32,3,1,1,1,"2","2",79.25,2,1
"6413","1",21,1,3,3,1,"3","1",71.05,0,1
"6414","1",52,1,3,1,1,"2","1",53.75,0,1
"6415","1",72,3,2,2,2,"3","1",24.25,0,1
"6416","1",72,2,1,3,3,"3","2",54.2,7,0
"6417","1",52,2,3,1,3,"2","1",44.25,0,1
"6418","1",41,1,1,1,1,"2","1",50.05,0,1
"6419","1",41,1,2,2,2,"3","1",20.15,0,1
"6420","1",6,1,1,1,1,"1","2",69.25,0,0
"6421","1",67,3,3,1,1,"2","2",69.35,0,1
"6422","1",16,1,2,2,2,"1","1",19.35,0,1
"6423","1",17,1,2,2,2,"3","1",19.15,0,1
"6424","1",35,1,3,1,1,"1","1",61,0,1
"6425","1",58,1,2,2,2,"3","1",20.5,0,1
"6426","1",1,1,1,1,1,"1","2",50.5,0,0
"6427","1",52,2,1,3,1,"3","1",50.2,2,1
"6428","1",70,1,3,3,3,"3","1",79.6,0,1
"6429","1",19,3,2,2,2,"3","2",24.9,0,1
"6430","2",1,3,1,1,1,"1","2",74.4,0,0
"6431","1",35,1,3,3,3,"1","2",106.9,0,1
"6432","1",32,3,1,3,3,"1","2",101.35,0,1
"6433","1",17,1,3,1,1,"1","2",55.35,0,1
"6434","1",67,1,1,1,1,"2","1",50.55,0,1
"6435","1",9,1,2,2,2,"1","1",19.5,0,1
"6436","1",31,3,1,3,3,"2","2",79.45,4,0
"6437","1",4,3,3,3,1,"1","1",90.65,0,1
"6438","2",58,3,3,1,1,"2","2",89.85,0,1
"6439","1",60,1,3,3,3,"2","1",79,0,1
"6440","1",58,3,1,3,3,"2","2",104.65,5,0
"6441","1",1,1,2,2,2,"1","1",19.55,0,1
"6442","1",27,1,2,2,2,"3","1",19.9,0,1
"6443","2",66,3,3,3,3,"2","2",116.25,0,1
"6444","1",15,3,3,3,1,"1","2",87.75,0,1
"6445","2",47,3,1,3,3,"1","2",100.05,2,0
"6446","1",41,3,3,1,1,"1","2",81.3,0,1
"6447","1",59,2,1,3,3,"1","2",44.3,2,1
"6448","1",50,1,1,1,1,"3","1",70.35,0,1
"6449","1",17,2,3,3,1,"2","1",44.45,0,1
"6450","1",6,1,3,1,1,"1","2",49.15,0,1
"6451","2",51,2,1,1,1,"1","2",29.45,0,1
"6452","1",44,1,1,3,3,"1","1",100.55,3,0
"6453","1",49,1,1,3,1,"1","2",85.3,0,1
"6454","1",2,1,1,3,3,"1","1",95.65,0,0
"6455","1",59,3,3,1,3,"2","2",69.1,0,1
"6456","2",50,3,3,3,1,"1","2",70.35,0,1
"6457","1",59,1,2,2,2,"3","1",20.6,4,1
"6458","1",18,3,1,1,1,"1","1",74.15,0,1
"6459","1",10,3,1,1,1,"1","1",75.05,0,1
"6460","1",14,1,1,1,1,"2","1",44.6,0,1
"6461","1",35,1,2,2,2,"3","1",21.45,0,1
"6462","1",8,1,1,1,1,"2","2",43.45,0,1
"6463","1",18,1,2,2,2,"2","1",20.05,0,1
"6464","1",60,3,3,3,1,"2","1",94.15,0,1
"6465","1",1,1,1,3,3,"1","1",94.4,0,0
"6466","1",6,1,2,2,2,"3","1",19.55,0,1
"6467","1",19,3,3,3,1,"1","2",75.9,0,1
"6468","1",53,3,3,1,1,"2","1",64.15,0,1
"6469","2",72,3,3,3,3,"3","2",109.55,0,1
"6470","1",60,3,1,3,3,"3","2",110.8,0,1
"6471","1",1,1,1,3,1,"1","2",55,0,0
"6472","1",13,1,1,1,1,"1","1",53.45,0,1
"6473","1",5,1,1,1,1,"1","1",69.95,0,1
"6474","1",1,3,1,3,3,"1","2",101.45,1,0
"6475","1",13,1,1,3,3,"1","1",97,0,1
"6476","1",37,3,3,3,3,"2","2",90.6,0,1
"6477","1",64,1,3,1,1,"1","2",73.55,0,1
"6478","1",5,3,1,3,1,"1","1",67.95,0,0
"6479","1",61,3,1,1,3,"3","2",94.35,0,1
"6480","1",1,1,1,1,1,"1","2",69.5,0,0
"6481","1",1,1,2,2,2,"1","2",18.85,0,0
"6482","1",26,1,2,2,2,"2","1",19.4,0,1
"6483","1",1,1,1,1,1,"1","2",69.2,0,0
"6484","1",24,1,2,2,2,"3","1",19.75,0,1
"6485","1",17,2,1,3,3,"2","1",54.6,0,1
"6486","1",26,2,1,1,1,"1","2",29.8,0,1
"6487","1",1,1,1,1,1,"1","2",69.65,0,0
"6488","2",40,3,3,3,3,"1","1",101.85,2,0
"6489","1",52,3,1,3,3,"1","2",103.05,0,1
"6490","1",1,1,1,1,1,"1","2",82.3,0,0
"6491","1",1,1,2,2,2,"1","1",20.3,0,1
"6492","1",21,2,3,1,1,"3","1",35.1,0,1
"6493","1",67,3,1,3,3,"2","2",105.7,0,1
"6494","1",44,1,3,1,1,"1","1",56.25,0,1
"6495","1",70,2,1,3,3,"2","1",60.35,0,1
"6496","1",3,1,1,3,1,"1","1",79.25,0,0
"6497","1",56,1,3,1,1,"3","2",59.8,0,1
"6498","1",13,3,1,1,3,"1","2",84.6,0,0
"6499","1",58,3,3,1,3,"1","2",93.4,5,0
"6500","1",42,3,1,3,3,"1","2",94.2,5,0
"6501","2",1,2,1,1,1,"1","1",25.05,0,0
"6502","1",46,3,3,1,3,"3","1",99.65,0,1
"6503","1",63,1,3,1,1,"3","2",50.65,0,1
"6504","1",11,1,1,1,1,"1","2",60.9,0,1
"6505","1",15,3,1,1,1,"1","2",59.65,0,1
"6506","1",72,2,3,3,3,"3","2",64.7,0,1
"6507","1",29,2,1,1,1,"1","2",25.1,0,0
"6508","1",1,1,1,1,1,"1","1",48.95,0,0
"6509","1",6,1,1,3,1,"1","1",54.85,0,1
"6510","1",1,1,1,1,1,"1","1",45.3,0,0
"6511","1",63,3,1,1,3,"2","2",91.35,0,1
"6512","1",2,1,1,1,3,"1","2",85.85,0,0
"6513","1",18,3,2,2,2,"3","1",25.1,0,1
"6514","1",43,2,3,1,1,"1","1",34,0,1
"6515","1",15,2,3,1,1,"2","1",45.9,0,1
"6516","1",10,3,1,3,3,"1","1",95.2,0,0
"6517","1",55,1,2,2,2,"3","1",20.5,0,1
"6518","1",49,3,1,3,3,"2","2",100.6,5,0
"6519","1",6,1,1,1,1,"1","2",55.3,0,0
"6520","1",70,1,2,2,2,"3","1",20.35,2,1
"6521","2",2,3,1,1,1,"1","2",74.85,0,0
"6522","2",63,2,3,1,1,"2","1",36.1,0,1
"6523","1",25,1,1,1,3,"1","2",65.8,0,1
"6524","2",18,1,2,2,2,"2","1",20.35,0,1
"6525","2",28,3,1,3,3,"1","2",105.8,0,1
"6526","2",53,1,3,1,3,"2","2",96.75,0,1
"6527","1",35,1,1,3,3,"2","2",102.35,4,0
"6528","1",1,2,1,1,1,"1","1",24.4,0,1
"6529","1",70,3,3,3,3,"2","1",115.65,7,0
"6530","1",2,1,1,1,1,"1","2",79.85,0,0
"6531","1",26,1,1,3,3,"1","2",73.05,0,1
"6532","1",34,1,3,1,3,"2","1",64.35,0,1
"6533","1",19,1,2,2,2,"3","1",20.5,0,1
"6534","1",15,3,1,1,1,"1","2",76,0,0
"6535","1",62,1,3,1,1,"2","1",54.75,0,1
"6536","2",42,3,1,3,3,"1","2",104.75,4,0
"6537","1",9,1,3,3,3,"1","2",74.65,0,0
"6538","1",24,1,3,1,1,"1","2",51.15,0,1
"6539","2",68,2,3,1,1,"3","2",41.95,0,1
"6540","1",31,1,1,1,1,"1","1",54.35,0,1
"6541","1",1,1,1,1,3,"1","2",56.25,0,0
"6542","1",21,3,1,3,3,"1","2",106.1,2,0
"6543","1",63,1,1,3,3,"2","2",96,0,1
"6544","2",2,1,1,1,3,"1","2",79.75,0,0
"6545","1",61,2,1,3,3,"3","2",61.45,5,1
"6546","1",1,1,1,1,1,"1","1",68.65,0,0
"6547","1",18,1,2,2,2,"2","1",19.65,0,1
"6548","1",6,1,2,2,2,"2","1",19,0,1
"6549","1",33,3,1,3,3,"1","2",100,0,1
"6550","1",16,1,2,2,2,"1","1",20.25,0,0
"6551","1",56,1,1,3,3,"1","2",98.7,0,1
"6552","1",23,1,2,2,2,"2","1",19.8,0,1
"6553","1",9,1,1,1,1,"1","2",73.8,0,1
"6554","2",14,3,1,3,3,"1","2",100.2,1,0
"6555","1",15,3,1,1,1,"1","2",74.9,0,0
"6556","1",5,1,2,2,2,"1","1",20.05,0,1
"6557","1",61,3,3,3,3,"1","2",106.2,0,1
"6558","1",70,3,3,3,3,"3","2",116.55,0,1
"6559","1",15,3,3,3,3,"1","2",99.7,0,1
"6560","1",8,1,2,2,2,"3","1",19.7,0,1
"6561","1",8,1,2,2,2,"3","1",19.5,0,1
"6562","1",4,2,3,1,1,"1","2",29.15,0,1
"6563","1",34,1,3,1,1,"2","1",55,0,1
"6564","1",68,3,3,3,3,"3","2",90.8,0,1
"6565","1",45,2,1,1,3,"2","1",51,2,1
"6566","2",9,3,1,3,1,"1","2",90.1,0,1
"6567","1",22,3,3,1,1,"1","2",59.05,0,1
"6568","1",2,1,2,2,2,"1","1",20.3,0,1
"6569","1",70,3,1,3,1,"3","1",72.95,3,1
"6570","1",10,3,3,1,3,"2","1",73.55,0,1
"6571","1",72,3,3,3,3,"3","1",84.3,0,1
"6572","1",49,1,1,3,3,"2","1",78,0,1
"6573","2",54,3,1,3,1,"2","1",72.1,0,1
"6574","1",71,3,3,3,3,"3","2",106.75,0,1
"6575","1",22,1,2,2,2,"2","2",19.25,0,1
"6576","1",50,1,2,2,2,"3","1",20.55,0,1
"6577","1",43,1,2,2,2,"2","1",20,0,1
"6578","1",45,3,2,2,2,"3","2",24.65,0,1
"6579","2",64,3,3,3,3,"1","2",103.5,0,1
"6580","1",23,3,2,2,2,"3","1",23.85,0,1
"6581","1",68,3,2,2,2,"3","1",25.8,0,1
"6582","1",1,1,1,1,1,"1","2",70.85,0,0
"6583","1",2,1,1,1,1,"1","2",69.8,0,0
"6584","1",26,1,1,3,1,"2","1",59.45,0,1
"6585","1",55,2,1,3,3,"1","2",54.55,6,0
"6586","1",14,1,2,2,2,"1","2",20.05,0,1
"6587","1",71,1,3,3,3,"3","2",82.55,0,1
"6588","1",64,3,3,3,1,"2","1",81.25,0,1
"6589","1",7,1,1,3,3,"1","2",70.75,0,0
"6590","1",57,1,3,3,1,"3","2",74.3,0,1
"6591","1",13,3,1,3,1,"1","1",94.1,1,0
"6592","1",3,2,3,1,1,"1","1",29.7,0,0
"6593","2",72,3,1,3,3,"3","1",109.7,0,1
"6594","1",40,3,1,3,1,"1","2",96.35,0,1
"6595","1",14,3,1,3,1,"1","2",66.6,0,1
"6596","1",2,1,1,1,1,"1","2",44.5,0,1
"6597","2",66,3,1,3,3,"2","1",110.9,6,0
"6598","1",38,3,1,3,3,"1","2",105,3,0
"6599","1",1,2,1,1,1,"1","2",25.3,0,0
"6600","1",22,1,1,1,1,"2","2",55.15,0,0
"6601","1",1,1,2,2,2,"1","2",20.1,0,0
"6602","1",5,1,1,3,1,"1","2",80.1,0,1
"6603","1",29,3,3,3,1,"2","1",69.05,0,1
"6604","1",1,1,1,1,1,"1","2",69.9,0,0
"6605","1",3,1,2,2,2,"1","1",20.4,0,1
"6606","1",71,1,2,2,2,"3","1",19.7,0,1
"6607","1",9,1,1,1,1,"1","2",50.1,0,1
"6608","1",43,3,1,3,3,"1","2",101.4,4,0
"6609","1",48,3,3,3,3,"2","2",83.45,0,1
"6610","1",26,3,3,1,1,"1","2",86.65,0,1
"6611","1",9,1,2,2,2,"1","1",20.15,0,1
"6612","1",1,1,1,1,3,"1","2",80.8,0,0
"6613","1",46,1,2,2,2,"3","1",19.4,2,1
"6614","1",2,3,1,1,3,"1","1",62.05,0,0
"6615","2",1,3,1,1,1,"1","2",76.45,0,0
"6616","1",64,2,3,3,3,"3","2",60.05,0,1
"6617","2",12,3,1,3,1,"1","2",91.3,1,0
